transaction_id,customer_id,customer_name,country,date,amount,category,merchant,currency
TX000886,CUST0142,Dionisio Pozo Gallo,ES,2025-06-25T08:58:29.913711,-173.3,Dining,Cooper Inc,AUD
TX000887,CUST0074,Fabrizia Ossani,IT,2025-08-11T01:24:29.913711,-141.11,Shopping,Maldonado and Sons,CAD
TX000888,CUST0143,村上 零,JP,2025-06-25T17:23:29.913711,-169.97,Shopping,Khan Ltd,CAD
TX000889,CUST0031,Ing. Krista Kallert MBA.,DE,2025-10-01T08:19:29.913711,-165.02,Utilities,Factor,JPY
TX000890,CUST0007,Roger Ryan,GB,2024-12-31T18:53:29.913711,-433.28,Transfer,Hansen-Lopez,CAD
TX000891,CUST0144,Tiffany Thompson,US,2025-06-11T19:02:29.913711,-10.02,Dining,Contain,CNY
TX000892,CUST0131,अमायरा कुलकर्णी,IN,2025-08-21T11:16:29.913711,-86.58,Utilities,"Mathis, King and Baker",CAD
TX000893,CUST0177,Tom Hoppenbrouwer,NL,2025-01-08T21:32:29.913711,-129.57,Groceries,"Garrett, Wallace and Morrison",CNY
TX000894,CUST0012,Wilson Baptista,PT,2025-03-28T19:55:29.913711,-185.02,Rent,Reed-Drake,GBP
TX000895,CUST0195,木村 真綾,JP,2024-12-19T06:10:29.913711,-137.09,Groceries,"Tucker, Bailey and Collins",INR
TX000896,CUST0069,Bo Schulten,NL,2025-10-17T09:06:29.913711,-95.79,Travel,Gonzalez Inc,GBP
TX000897,CUST0003,Darío Matas,ES,2025-01-10T02:40:29.913711,-105.44,Travel,Jackson-Monroe,GBP
TX000898,CUST0026,Monique-Antoinette Chevalier,FR,2025-02-19T14:54:29.913711,-163.26,Utilities,Ago,EUR
TX000899,CUST0106,आशा कृष्णन,IN,2025-06-23T12:29:29.913711,-19.94,Shopping,Bruce-Jackson,INR
TX000900,CUST0176,Nicoletta Mannoia,IT,2025-05-04T15:14:29.913711,7913.07,Salary,Bennett-Cross,CNY
TX000901,CUST0044,张芳,CN,2025-10-29T19:23:29.913711,-176.87,Dining,Branch-Michael,GBP
TX000902,CUST0176,Nicoletta Mannoia,IT,2025-02-24T19:30:29.913711,-8.68,Utilities,Macias-Hall,EUR
TX000903,CUST0019,刘彬,CN,2024-11-10T02:10:29.913711,2374.46,Salary,"Bryant, Collins and Campbell",USD
TX000904,CUST0120,曾霞,CN,2024-12-30T18:24:29.913711,-69.82,Groceries,"Wallace, Hill and Moon",EUR
TX000905,CUST0154,Santiago Torres,PT,2025-02-14T05:19:29.913711,-69.23,Utilities,"Johnson, Johnson and Cox",GBP
TX000906,CUST0191,Dr. Michail Trupp B.Eng.,DE,2025-03-23T04:44:29.913711,-33.25,Travel,"Larsen, Garcia and Lawson",JPY
TX000907,CUST0129,Jean Lewis-Collins,GB,2025-08-18T12:28:29.913711,-51.17,Shopping,Moore-Mccormick,JPY
TX000908,CUST0072,Prof. Ann-Kathrin Stiebitz,DE,2025-01-27T03:22:29.913711,-401.31,Transfer,Wells Inc,CAD
TX000909,CUST0093,अयान कृष्णमूर्ति,IN,2025-10-24T04:33:29.913711,7704.23,Salary,"Salinas, Elliott and Maynard",CNY
TX000910,CUST0097,Tiffany Morrow,US,2025-06-05T16:54:29.913711,-178.0,Utilities,Blue,EUR
TX000911,CUST0119,Iara Esteves,PT,2024-12-27T02:30:29.913711,-129.56,Entertainment,Levy Ltd,USD
TX000912,CUST0021,森 里佳,JP,2025-04-17T01:29:29.913711,-110.9,Travel,"Tate, Hunt and Smith",CAD
TX000913,CUST0057,陆彬,CN,2025-08-10T23:40:29.913711,-72.04,Transfer,Whatever,CAD
TX000914,CUST0173,渡辺 知実,JP,2025-05-07T15:22:29.913711,-8.35,Transfer,Carson-Wong,CAD
TX000915,CUST0133,अदिती सेनाधीश,IN,2025-10-04T07:27:29.913711,-123.01,Groceries,Fowler and Sons,EUR
TX000916,CUST0189,Emily Watts,GB,2025-01-25T12:45:29.913711,-161.37,Transfer,Torres LLC,AUD
TX000917,CUST0031,Ing. Krista Kallert MBA.,DE,2025-02-28T00:08:29.913711,-50.86,Entertainment,Farrell-Phelps,INR
TX000918,CUST0193,अंकुर वाल,IN,2025-09-25T22:44:29.913711,-82.38,Entertainment,"Allen, Smith and Collins",CAD
TX000919,CUST0130,Cynthia Henck,DE,2025-03-22T15:11:29.913711,-176.17,Entertainment,Garcia-Aguilar,JPY
TX000920,CUST0160,Dipl.-Ing. Francesca Harloff B.Sc.,DE,2025-01-07T10:28:29.913711,-38.09,Dining,"Walker, Scott and Smith",USD
TX000921,CUST0045,Amaya Cabrera Rebollo,ES,2025-05-15T06:05:29.913711,-140.96,Travel,"Butler, Henson and Bryan",EUR
TX000922,CUST0169,Herr Felix Gorlitz B.Eng.,DE,2025-07-25T02:12:29.913711,-142.76,Entertainment,Hoffman-Castro,INR
TX000923,CUST0138,Rafaela Pereira,PT,2025-04-25T03:56:29.913711,-51.03,Groceries,Future,EUR
TX000924,CUST0098,Rocco Anichini-Scarpetta,IT,2025-06-18T21:16:29.913711,-110.37,Travel,"Warner, Simpson and Lewis",INR
TX000925,CUST0180,Ugo Micheletti-Parini,IT,2025-01-24T01:49:29.913711,-60.43,Groceries,Delacruz LLC,EUR
TX000926,CUST0145,देन्यल शर्मा,IN,2025-10-12T02:04:29.913711,-94.82,Healthcare,Crawford Inc,GBP
TX000927,CUST0129,Jean Lewis-Collins,GB,2024-11-28T22:38:29.913711,-10.68,Entertainment,Hansen-Estrada,CNY
TX000928,CUST0196,Milena Sorgatz-Hartmann,DE,2025-03-25T20:25:29.913711,-191.2,Groceries,Response,CNY
TX000929,CUST0189,Emily Watts,GB,2025-08-25T11:10:29.913711,-133.45,Shopping,Welch-Rose,CNY
TX000930,CUST0091,森 さゆり,JP,2025-05-29T21:25:29.913711,-151.72,Rent,"Gibbs, Christensen and Walton",EUR
TX000931,CUST0176,Nicoletta Mannoia,IT,2024-12-03T19:29:29.913711,-196.16,Travel,"Porter, Maxwell and Lopez",CAD
TX000932,CUST0168,Charlotte Teixeira,FR,2025-06-05T04:54:29.913711,-148.01,Shopping,"Hill, Saunders and Smith",USD
TX000933,CUST0081,孙淑英,CN,2025-05-13T04:46:29.913711,-180.94,Travel,Thomas Group,JPY
TX000934,CUST0086,Maurizio Wulf,DE,2025-07-13T03:13:29.913711,-133.79,Dining,Henderson Group,CNY
TX000935,CUST0111,Herr Guntram Schaaf,DE,2025-02-12T02:02:29.913711,-46.51,Shopping,Suggest,JPY
TX000936,CUST0073,Romana Rienzo,IT,2025-03-15T11:41:29.913711,-97.97,Transfer,Garcia-Green,EUR
TX000937,CUST0183,Dana Owens,US,2025-08-23T13:59:29.913711,-186.88,Travel,Director,CAD
TX000938,CUST0109,ज़ोया वफादार,IN,2025-02-15T22:12:29.913711,-39.37,Groceries,"Tucker, Snow and Chambers",INR
TX000939,CUST0110,Arthur Sprong,NL,2025-10-06T03:42:29.913711,-121.55,Utilities,Yang-Reed,CAD
TX000940,CUST0171,Dogan Zobel,DE,2025-08-07T16:18:29.913711,-62.85,Groceries,Art,CAD
TX000941,CUST0054,"महाजन, फ़रहान",IN,2025-10-05T09:51:29.913711,-75.6,Utilities,Article,AUD
TX000942,CUST0144,Tiffany Thompson,US,2025-09-16T11:55:29.913711,-109.82,Utilities,Martin-Mckay,INR
TX000943,CUST0111,Herr Guntram Schaaf,DE,2025-05-29T21:17:29.913711,-187.44,Shopping,Myers-Smith,AUD
TX000944,CUST0068,Samuel Escrivá Barral,ES,2025-03-27T06:32:29.913711,-82.76,Utilities,"Wilson, Hayes and Williams",EUR
TX000945,CUST0038,Ms Joan White,GB,2025-02-06T10:37:29.913711,-139.44,Shopping,Harris-Wiggins,AUD
TX000946,CUST0108,Noah Simões,PT,2025-09-27T11:34:29.913711,-173.4,Groceries,Harris-Stanley,INR
TX000947,CUST0168,Charlotte Teixeira,FR,2025-08-08T16:03:29.913711,-12.06,Shopping,Simmons Inc,USD
TX000948,CUST0014,Tanya Fowler,US,2024-12-12T21:00:29.913711,-187.6,Utilities,Election,CNY
TX000949,CUST0171,Dogan Zobel,DE,2025-10-02T12:47:29.913711,224.23,Transfer,Thompson-Edwards,EUR
TX000950,CUST0146,Joanna Nicholson,GB,2025-07-14T13:55:29.913711,-86.82,Rent,"Foster, Nelson and Pratt",INR
TX000951,CUST0127,Ross Dennis,GB,2024-12-16T18:00:29.913711,-42.7,Groceries,"Castillo, Porter and Peters",AUD
TX000952,CUST0191,Dr. Michail Trupp B.Eng.,DE,2025-02-28T23:35:29.913711,-165.84,Groceries,Black,CAD
TX000953,CUST0104,Valeria Cherubini,IT,2025-03-11T04:25:29.913711,-126.93,Entertainment,Husband,CNY
TX000954,CUST0139,仇倩,CN,2025-06-05T02:05:29.913711,-145.84,Utilities,Jackson Inc,GBP
TX000955,CUST0092,Diane Lelièvre,FR,2025-07-02T08:45:29.913711,-195.89,Shopping,Every,USD
TX000956,CUST0189,Emily Watts,GB,2025-10-05T12:06:29.913711,-69.04,Shopping,Jones-Castro,AUD
TX000957,CUST0079,जया दयाल,IN,2025-09-24T08:45:29.913711,-66.38,Shopping,Lopez-Woods,JPY
TX000958,CUST0113,Renate Conradi,DE,2025-05-17T11:20:29.913711,427.51,Transfer,Difference,INR
TX000959,CUST0023,"गणेश, गौतम",IN,2025-02-28T19:35:29.913711,-168.76,Shopping,"Villarreal, Price and Baker",CNY
TX000960,CUST0196,Milena Sorgatz-Hartmann,DE,2025-09-26T00:12:29.913711,-31.04,Groceries,Always,CAD
TX000961,CUST0120,曾霞,CN,2025-05-30T21:07:29.913711,7429.82,Salary,"Adams, Cantu and Kennedy",GBP
TX000962,CUST0178,Tammy Buchanan,US,2025-03-14T02:26:29.913711,-82.59,Travel,Matter,CNY
TX000963,CUST0116,斎藤 桃子,JP,2025-10-21T11:10:29.913711,-74.89,Groceries,Miller-Jones,GBP
TX000964,CUST0000,"नाम, आनन्द",IN,2025-05-24T17:02:29.913711,-87.72,Utilities,"Daugherty, Small and Cabrera",JPY
TX000965,CUST0132,Elfi Hethur MBA.,DE,2025-09-28T15:16:29.913711,-119.99,Rent,Identify,CAD
TX000966,CUST0122,Rita Leone,IT,2025-01-07T18:33:29.913711,-38.78,Dining,Callahan-Brown,JPY
TX000967,CUST0021,森 里佳,JP,2025-05-31T21:33:29.913711,-126.42,Travel,Enter,JPY
TX000968,CUST0005,Philippe Grondin,FR,2024-11-12T04:03:29.913711,-155.4,Rent,Davis-Valenzuela,CAD
TX000969,CUST0050,Micael Batista,PT,2025-03-15T09:16:29.913711,-121.8,Groceries,Johnson LLC,INR
TX000970,CUST0038,Ms Joan White,GB,2024-12-15T21:32:29.913711,-382.65,Transfer,"Bradley, Williams and Harper",AUD
TX000971,CUST0197,Carlota Company Rojas,ES,2025-06-21T07:53:29.913711,-60.86,Groceries,Carr-Case,INR
TX000972,CUST0073,Romana Rienzo,IT,2025-07-11T22:30:29.913711,2446.24,Salary,Brock-Henson,INR
TX000973,CUST0186,Abbie Green-Vaughan,GB,2025-10-12T16:48:29.913711,-45.47,Groceries,"Baldwin, Diaz and Young",INR
TX000974,CUST0060,Brianna Smith,US,2025-09-13T01:20:29.913711,-86.33,Utilities,"Hoffman, Crawford and Harris",EUR
TX000975,CUST0002,Lance Moore,US,2025-06-28T15:17:29.913711,-64.86,Travel,Figueroa and Sons,AUD
TX000976,CUST0181,Amílcar Gárate Alberto,ES,2025-06-05T10:00:29.913711,-181.42,Utilities,"Cross, Terry and Wright",CNY
TX000977,CUST0060,Brianna Smith,US,2025-06-29T22:00:29.913711,467.21,Transfer,"Griffin, Mendez and Cervantes",USD
TX000978,CUST0001,Maurice Harvey,GB,2025-03-10T03:01:29.913711,-9.38,Travel,Proctor Inc,GBP
TX000979,CUST0143,村上 零,JP,2024-11-22T04:33:29.913711,-101.77,Utilities,Meet,CAD
TX000980,CUST0033,Silvestro Palumbo,IT,2024-12-15T21:07:29.913711,-172.35,Healthcare,"Powers, Peterson and Valencia",USD
TX000981,CUST0032,Kyara do Gaspar,PT,2025-07-13T19:09:29.913711,-116.13,Travel,Paper,INR
TX000982,CUST0156,Luka Zevenboom-Arts,NL,2025-03-16T02:42:29.913711,2154.89,Salary,Choi-Dalton,CAD
TX000983,CUST0195,木村 真綾,JP,2025-01-17T04:16:29.913711,-75.85,Shopping,Daniels LLC,JPY
TX000984,CUST0038,Ms Joan White,GB,2024-11-27T17:33:29.913711,-149.26,Groceries,Simmons and Sons,AUD
TX000985,CUST0029,César de Amador,ES,2025-07-11T11:50:29.913711,-61.74,Travel,"Meyer, Martin and Sims",CAD
TX000986,CUST0028,周丽丽,CN,2025-01-14T13:44:29.913711,-30.71,Groceries,"Chavez, Nichols and Davis",GBP
TX000987,CUST0191,Dr. Michail Trupp B.Eng.,DE,2025-07-18T18:58:29.913711,-85.79,Shopping,Hanson Inc,USD
TX000988,CUST0134,Pedro Rodrigues,PT,2025-08-19T15:48:29.913711,-152.0,Shopping,Butler-Shields,EUR
TX000989,CUST0084,佐々木 明美,JP,2024-11-13T20:05:29.913711,-378.01,Transfer,"Scott, Padilla and Stewart",EUR
TX000990,CUST0082,"लता, दिव्या",IN,2025-01-17T10:27:29.913711,-62.0,Entertainment,Savage Ltd,INR
TX000991,CUST0152,Dr Graeme Jones,GB,2025-10-02T10:43:29.913711,156.17,Transfer,Instead,CNY
TX000992,CUST0187,Amber Smith,GB,2025-08-18T14:35:29.913711,-43.7,Shopping,Park-Walker,USD
TX000993,CUST0190,渡辺 裕太,JP,2024-12-07T04:00:29.913711,-122.22,Travel,Sims-Brown,AUD
TX000994,CUST0022,Augustin Perrot,FR,2024-11-10T16:32:29.913711,-121.53,Travel,Deleon PLC,GBP
TX000995,CUST0030,Ryan Smith,US,2025-04-02T02:13:29.913711,6644.47,Salary,Tate Group,GBP
TX000996,CUST0091,森 さゆり,JP,2025-10-06T14:15:29.913711,-161.03,Travel,Rivera-Jones,AUD
TX000997,CUST0121,Rafaela Oliveira,PT,2025-03-18T05:00:29.913711,6295.43,Salary,Food,GBP
TX000998,CUST0111,Herr Guntram Schaaf,DE,2025-09-18T23:27:29.913711,-133.36,Groceries,Smith Inc,JPY
TX000999,CUST0165,गणेश वफादार,IN,2025-10-18T08:31:29.913711,27.28,Transfer,Rodriguez Ltd,EUR
TX001000,CUST0074,Fabrizia Ossani,IT,2025-06-27T23:27:29.913711,-106.87,Shopping,"Chase, Jackson and Leonard",GBP
TX001001,CUST0175,王云,CN,2025-04-02T17:55:29.913711,4979.75,Salary,Graham Ltd,USD
TX001002,CUST0131,अमायरा कुलकर्णी,IN,2024-12-26T02:49:29.913711,4252.6,Salary,Davis Group,INR
TX001003,CUST0090,"मदन, ऐश्वर्या",IN,2025-03-11T04:27:29.913711,-196.83,Dining,"Stevens, Wells and Wheeler",CAD
TX001004,CUST0045,Amaya Cabrera Rebollo,ES,2025-02-01T22:24:29.913711,-29.03,Groceries,Montgomery Group,CAD
TX001005,CUST0193,अंकुर वाल,IN,2025-10-10T01:01:29.913711,-133.44,Shopping,Think,GBP
TX001006,CUST0054,"महाजन, फ़रहान",IN,2025-02-02T13:09:29.913711,-240.68,Transfer,Mcclain PLC,AUD
TX001007,CUST0136,Hilary Edwards,GB,2024-11-09T10:47:29.913711,-166.51,Groceries,Foster-Meyer,AUD
TX001008,CUST0168,Charlotte Teixeira,FR,2025-09-05T09:53:29.913711,-41.44,Utilities,Anderson-Richards,AUD
TX001009,CUST0077,Magdalena Lucas Grande,ES,2024-12-14T14:30:29.913711,-178.18,Groceries,Cabrera LLC,JPY
TX001010,CUST0006,Janine Beyer,DE,2025-02-16T02:03:29.913711,-152.85,Groceries,Meet,JPY
TX001011,CUST0022,Augustin Perrot,FR,2025-04-04T00:31:29.913711,-195.75,Entertainment,"Johnson, Rodriguez and Nguyen",GBP
TX001012,CUST0189,Emily Watts,GB,2025-10-26T00:53:29.913711,-32.34,Entertainment,Lambert Group,JPY
TX001013,CUST0075,Nathalie Alves-Evrard,FR,2025-08-18T22:25:29.913711,-179.98,Travel,Mr,AUD
TX001014,CUST0106,आशा कृष्णन,IN,2025-07-12T09:59:29.913711,-91.91,Rent,Taylor and Sons,CAD
TX001015,CUST0102,Adrien Charpentier,FR,2025-07-07T02:59:29.913711,-17.62,Dining,Beyond,CAD
TX001016,CUST0059,Tracy Smith,GB,2024-12-02T02:23:29.913711,3210.95,Salary,Stevens and Sons,AUD
TX001017,CUST0121,Rafaela Oliveira,PT,2024-12-30T02:01:29.913711,-153.24,Transfer,Miller and Sons,USD
TX001018,CUST0041,Martin Williams,GB,2025-03-28T09:34:29.913711,-114.57,Entertainment,Alexander-Bennett,CNY
TX001019,CUST0154,Santiago Torres,PT,2025-10-03T00:30:29.913711,-59.02,Shopping,Hunter-Hardy,AUD
TX001020,CUST0172,松本 康弘,JP,2025-10-01T09:45:29.913711,-44.05,Shopping,Article,JPY
TX001021,CUST0072,Prof. Ann-Kathrin Stiebitz,DE,2025-10-20T09:27:29.913711,-174.83,Rent,Ramos-Stone,CAD
TX001022,CUST0025,Ivo Vicente,PT,2025-06-01T01:41:29.913711,-91.42,Utilities,Manage,CNY
TX001023,CUST0066,Leigh Watts,GB,2025-05-02T07:32:29.913711,-32.4,Groceries,Lamb PLC,EUR
TX001024,CUST0086,Maurizio Wulf,DE,2025-06-08T14:01:29.913711,-90.41,Utilities,"Boyer, Jacobs and Tyler",CNY
TX001025,CUST0090,"मदन, ऐश्वर्या",IN,2024-11-24T03:39:29.913711,-33.59,Shopping,Catch,EUR
TX001026,CUST0180,Ugo Micheletti-Parini,IT,2024-11-26T01:13:29.913711,-35.89,Entertainment,Tran and Sons,EUR
TX001027,CUST0156,Luka Zevenboom-Arts,NL,2025-09-08T14:14:29.913711,-101.08,Healthcare,"Hall, Peck and Phillips",EUR
TX001028,CUST0052,石井 七夏,JP,2025-05-04T16:08:29.913711,-113.9,Utilities,Huffman-Hunt,EUR
TX001029,CUST0039,Mrs Melanie Parsons,GB,2025-09-27T21:43:29.913711,-176.02,Shopping,"Bowen, Cortez and Taylor",AUD
TX001030,CUST0196,Milena Sorgatz-Hartmann,DE,2024-11-03T18:15:29.913711,-133.44,Shopping,Atkins Ltd,EUR
TX001031,CUST0068,Samuel Escrivá Barral,ES,2025-05-10T09:10:29.913711,5406.08,Salary,Baker-Khan,AUD
TX001032,CUST0058,Michel Pinto,FR,2025-01-09T23:48:29.913711,-24.88,Shopping,Admit,CNY
TX001033,CUST0007,Roger Ryan,GB,2025-06-14T15:11:29.913711,-42.78,Groceries,Side,EUR
TX001034,CUST0086,Maurizio Wulf,DE,2025-04-10T23:11:29.913711,-188.01,Groceries,Choi LLC,GBP
TX001035,CUST0147,"पुष्कर, रश्मी",IN,2024-11-30T07:07:29.913711,-29.22,Shopping,Business,AUD
TX001036,CUST0102,Adrien Charpentier,FR,2025-10-15T08:57:29.913711,-59.3,Shopping,Moore-Pratt,CNY
TX001037,CUST0002,Lance Moore,US,2025-03-24T03:01:29.913711,-63.44,Shopping,Clarke Ltd,JPY
TX001038,CUST0139,仇倩,CN,2025-09-16T06:03:29.913711,3416.75,Salary,Deal,AUD
TX001039,CUST0198,池田 結衣,JP,2025-02-09T19:27:29.913711,-134.77,Groceries,Trujillo PLC,GBP
TX001040,CUST0133,अदिती सेनाधीश,IN,2025-08-03T19:35:29.913711,-92.4,Groceries,Moran-Oneal,GBP
TX001041,CUST0005,Philippe Grondin,FR,2024-11-15T03:59:29.913711,-37.72,Utilities,Ellis Ltd,AUD
TX001042,CUST0129,Jean Lewis-Collins,GB,2024-12-27T09:25:29.913711,-149.35,Shopping,"Mendoza, Klein and Scott",EUR
TX001043,CUST0012,Wilson Baptista,PT,2025-09-29T13:50:29.913711,-56.31,Utilities,"Hill, Manning and Johnson",JPY
TX001044,CUST0190,渡辺 裕太,JP,2025-08-25T05:07:29.913711,-77.59,Shopping,Anderson LLC,JPY
TX001045,CUST0089,Elba Alcaraz-Real,ES,2025-04-02T20:04:29.913711,-60.6,Dining,Price-Palmer,AUD
TX001046,CUST0133,अदिती सेनाधीश,IN,2025-03-06T13:42:29.913711,-162.45,Entertainment,"Dunn, Henry and Riley",CAD
TX001047,CUST0025,Ivo Vicente,PT,2025-01-15T08:49:29.913711,-184.02,Shopping,Thomas Group,GBP
TX001048,CUST0121,Rafaela Oliveira,PT,2025-02-18T00:26:29.913711,-97.38,Travel,Peters and Sons,AUD
TX001049,CUST0067,Tomé Simões,PT,2025-08-27T02:02:29.913711,4080.56,Salary,Chance,CAD
TX001050,CUST0187,Amber Smith,GB,2025-06-01T15:31:29.913711,-105.47,Entertainment,Lindsey Group,EUR
TX001051,CUST0177,Tom Hoppenbrouwer,NL,2025-02-17T00:52:29.913711,-169.42,Groceries,Ayala Group,EUR
TX001052,CUST0154,Santiago Torres,PT,2025-05-28T13:29:29.913711,-143.53,Travel,Ball-Silva,EUR
TX001053,CUST0095,Robin Sexton,US,2025-04-05T21:41:29.913711,-194.54,Utilities,"Campbell, Guerra and Woods",AUD
TX001054,CUST0012,Wilson Baptista,PT,2025-04-05T19:35:29.913711,-55.77,Groceries,Cohen-Luna,CNY
TX001055,CUST0017,Simone Guichard de la Hervé,FR,2024-11-22T23:52:29.913711,-89.68,Healthcare,Store,AUD
TX001056,CUST0121,Rafaela Oliveira,PT,2025-09-06T15:10:29.913711,-75.89,Groceries,"Daniels, Holloway and Smith",CAD
TX001057,CUST0038,Ms Joan White,GB,2025-04-15T13:13:29.913711,-78.4,Rent,"Spencer, Stewart and Rodriguez",AUD
TX001058,CUST0086,Maurizio Wulf,DE,2025-08-03T12:04:29.913711,-56.5,Shopping,Tyler-Diaz,GBP
TX001059,CUST0181,Amílcar Gárate Alberto,ES,2024-11-13T05:02:29.913711,-62.06,Shopping,Kelly LLC,EUR
TX001060,CUST0164,Jose Manuel Arjona Jerez,ES,2025-08-13T12:34:29.913711,41.83,Transfer,Potter Inc,JPY
TX001061,CUST0192,Ilja Zänker,DE,2025-07-02T03:19:29.913711,-71.64,Groceries,"Woods, Washington and Kerr",USD
TX001062,CUST0070,आरुष आहूजा,IN,2025-02-13T18:15:29.913711,-26.91,Dining,Sullivan-Bradshaw,CNY
TX001063,CUST0102,Adrien Charpentier,FR,2025-08-28T11:53:29.913711,-195.46,Shopping,"Harper, Williams and Medina",AUD
TX001064,CUST0006,Janine Beyer,DE,2025-07-28T20:46:29.913711,-177.64,Utilities,Simmons Inc,GBP
TX001065,CUST0073,Romana Rienzo,IT,2025-01-12T15:38:29.913711,-169.93,Dining,Help,GBP
TX001066,CUST0015,Jacob Moore-Martin,GB,2025-09-10T20:33:29.913711,-188.59,Groceries,Adams PLC,CNY
TX001067,CUST0036,Geneviève Traore de la Louis,FR,2025-05-30T20:38:29.913711,-38.59,Travel,Nguyen Group,JPY
TX001068,CUST0061,"कुलकर्णी, अर्जुन",IN,2025-09-02T04:37:29.913711,-53.28,Entertainment,Sanchez-Miles,EUR
TX001069,CUST0068,Samuel Escrivá Barral,ES,2024-12-01T20:51:29.913711,-187.24,Healthcare,Mayo-Riley,JPY
TX001070,CUST0004,Colette Chrétien de la Rodriguez,FR,2025-03-18T03:59:29.913711,-151.97,Dining,Young-Campbell,GBP
TX001071,CUST0077,Magdalena Lucas Grande,ES,2025-08-17T23:50:29.913711,-76.02,Groceries,Gallagher-Gilmore,GBP
TX001072,CUST0095,Robin Sexton,US,2025-08-03T16:12:29.913711,-14.24,Utilities,All,CAD
TX001073,CUST0010,Ruth Jones,GB,2024-11-01T01:15:29.913711,-72.65,Rent,"Barnett, Cooper and Mcintosh",USD
TX001074,CUST0123,Caroline de la Arnaud,FR,2025-03-20T05:38:29.913711,-125.87,Shopping,"Williamson, Bruce and Morgan",JPY
TX001075,CUST0149,Rosaura Monreal Rios,ES,2025-07-19T19:24:29.913711,-95.85,Groceries,"Richards, Berger and Hart",EUR
TX001076,CUST0101,Gordon Lowe,GB,2025-10-23T14:15:29.913711,-91.49,Groceries,Hart and Sons,AUD
TX001077,CUST0053,Rosa Porras González,ES,2025-09-09T03:13:29.913711,-66.99,Travel,Stark Group,INR
TX001078,CUST0192,Ilja Zänker,DE,2025-10-29T00:39:29.913711,-8.31,Utilities,Wilson-Schneider,CAD
TX001079,CUST0153,Isabela del Valls,ES,2025-04-17T11:20:29.913711,-73.94,Dining,Gentry Group,CAD
TX001080,CUST0001,Maurice Harvey,GB,2024-11-05T07:33:29.913711,7266.88,Salary,Kennedy-Huang,AUD
TX001081,CUST0137,Caetana Valente,PT,2024-12-12T07:03:29.913711,-193.97,Groceries,Contain,CAD
TX001082,CUST0172,松本 康弘,JP,2025-01-02T22:14:29.913711,-82.74,Travel,"Nelson, Shepard and Pena",USD
TX001083,CUST0031,Ing. Krista Kallert MBA.,DE,2025-06-24T22:21:29.913711,-198.17,Groceries,Evans-Lara,INR
TX001084,CUST0174,Julia Mcdaniel,US,2025-10-29T21:34:29.913711,-80.38,Groceries,Hill-Coleman,JPY
TX001085,CUST0059,Tracy Smith,GB,2025-07-10T21:24:29.913711,-23.62,Utilities,Jones-Moss,JPY
TX001086,CUST0001,Maurice Harvey,GB,2025-02-09T06:47:29.913711,-145.92,Groceries,Jackson-Rogers,GBP
TX001087,CUST0141,高橋 直人,JP,2025-02-08T08:09:29.913711,-66.94,Healthcare,Fitzgerald-Hudson,EUR
TX001088,CUST0150,ललित दत्ता,IN,2025-01-05T09:26:29.913711,-17.96,Groceries,Middle,INR
TX001089,CUST0049,Samuel Gray-King,GB,2025-10-13T11:06:29.913711,-80.18,Dining,Dunlap-Roberts,CAD
TX001090,CUST0000,"नाम, आनन्द",IN,2025-06-07T07:05:29.913711,-448.14,Transfer,Run,AUD
TX001091,CUST0104,Valeria Cherubini,IT,2025-03-20T14:05:29.913711,-103.36,Entertainment,Watson Ltd,USD
TX001092,CUST0184,Susan Briand,FR,2025-02-22T11:39:29.913711,-96.18,Shopping,Hunt-Tucker,AUD
TX001093,CUST0049,Samuel Gray-King,GB,2025-04-20T13:18:29.913711,-195.05,Healthcare,Curtis PLC,AUD
TX001094,CUST0019,刘彬,CN,2025-03-07T16:32:29.913711,-187.75,Travel,Parks-Lopez,USD
TX001095,CUST0122,Rita Leone,IT,2025-06-09T10:59:29.913711,-17.66,Shopping,Better,JPY
TX001096,CUST0027,Azra van der Horst,NL,2025-06-30T17:43:29.913711,-39.78,Shopping,Reyes-Perry,JPY
TX001097,CUST0018,坂本 太一,JP,2025-09-04T05:50:29.913711,-78.06,Dining,Gentry-Guzman,EUR
TX001098,CUST0015,Jacob Moore-Martin,GB,2024-11-17T22:42:29.913711,-64.79,Shopping,Johnson-Ramirez,USD
TX001099,CUST0113,Renate Conradi,DE,2024-11-28T20:01:29.913711,-187.17,Rent,Greene LLC,USD
TX001100,CUST0075,Nathalie Alves-Evrard,FR,2025-05-14T22:28:29.913711,-119.83,Rent,Administration,USD
TX001101,CUST0116,斎藤 桃子,JP,2025-05-16T01:12:29.913711,5341.47,Salary,Stone-Sanchez,USD
TX001102,CUST0116,斎藤 桃子,JP,2025-07-22T20:59:29.913711,-179.98,Groceries,Tanner-Anthony,EUR
TX001103,CUST0151,Dott. Mirko Buonauro,IT,2025-02-08T04:30:29.913711,-150.02,Rent,Little and Sons,CAD
TX001104,CUST0047,Jorn van Laarhoven,NL,2025-03-04T15:13:29.913711,-175.1,Groceries,Mendoza Ltd,CNY
TX001105,CUST0079,जया दयाल,IN,2025-08-26T04:11:29.913711,-108.44,Groceries,Finley and Sons,INR
TX001106,CUST0094,Annunziata Bignardi,IT,2024-11-05T02:59:29.913711,-171.8,Rent,Potter-Long,USD
TX001107,CUST0108,Noah Simões,PT,2025-04-25T16:34:29.913711,-160.75,Rent,Moore and Sons,JPY
